score_display,OA_3,AZFc_Del_2,OA_4,OA_2,Ctrl_1,KS_2,Ctrl_3,AZFc_Del_1,AZFc_Del_4,AZFc_Del_3,iNOA_B,iNOA_S3,Ctrl_2,iNOA_S1,iNOA_S2,KS_1
ST Maturity,0.8049496350368823,0.9974487424897873,1.2078902333519563,0.8679518296705252,0.45967045200011103,0.8435038749883155,0.0322989913109724,0.08745369909356004,-0.20655749381797966,0.6318128971229368,-0.4797306151374712,-0.27518438535559914,-1.1509461620130113,-0.0947955151568037,-0.8161562215833449,-2.9096099620008253
BTB Integrity,0.7311108081578053,1.044070759706108,1.1770594892687842,0.8815367463347827,0.7171737445887035,0.18517960766250194,0.41777216993409855,0.7094054436240432,0.4449990155753744,-0.43191805561909435,-0.41696138473911487,0.16387999331883668,-1.121174221043228,-0.6930312342691315,-2.743941318637771,-1.0651615638626895
ST Stress IEG,-1.2461851807790612,0.4648649748633039,0.24421181644255432,-0.830270250859049,-1.1469407845665682,0.537002211503324,-0.6035513103690656,-0.03331130445219648,-0.21769433860199688,1.0402565262379753,0.31607903960359685,1.2436758813153894,-0.9974104148900372,-0.1878581987733339,-1.1220486584862543,2.539179991811418
ST SASP,-0.7588205681356641,0.7767020898928891,0.5399449909358435,-0.05048602508299196,-1.1267121025340596,0.9512033362007858,-0.8394695727555095,0.2744288893491446,0.2966511572453098,1.284837355681482,-0.24000069638274651,0.2840310859994292,-1.853692637642155,-0.4341271854602618,-1.2359690168134378,2.131478899501942
ST Lactate Export,1.0096935657937867,0.4487141144227844,0.9843657492463915,1.005143941155253,-1.659871121675837,1.2197070065197257,-1.1390607126550871,0.3292799517628667,0.49809159488241495,1.4062608533769636,-1.738098698408085,-0.07327845918612687,-0.9492694031161183,-0.5102408460388544,-0.858448035440545,0.027010499360467493
ST DHH Ligand,1.2320873414097755,2.3075083534513237,0.0830506926177456,0.10882000001775208,0.16522056813682023,1.9097058617884342,-1.0805386077805426,0.03490967764578965,-0.3969994299600111,0.3613229554034019,-0.7421411240289209,-1.0015705556375936,-0.4920795012528509,-0.9558007636581259,-1.0137181033407714,-0.5197773648122285
LC Mature,1.673107899824702,1.6873351959385066,1.6194032494171269,-0.6689472072499363,0.412327297399231,-0.07510832328192482,1.5133855935431082,-0.4944514558673428,-0.4678510419072496,-0.4363739935270515,-0.8043318699385585,-0.28129055501195,-1.0825074615197272,-0.7466308386749789,-0.9034966456797954,-0.9445698434641575
LC Immature,-1.498040694805473,-1.2938153055977057,-1.2054887199672277,-0.8438271598856761,-0.6638319016008641,0.47155141150560287,-0.7301274172012023,-0.009021565426807383,0.17932075536944964,1.1887524308344803,-0.5169896161026992,1.2481261511983814,-0.2672365801012044,1.394994552326735,0.9625493980747694,1.5830842613794414
Hh Response,-1.0878978263083536,0.1434226831753758,-0.4283257924172376,-0.8905634241324232,-1.130595913328876,2.2281040888698107,-1.1867704006962339,-0.42856455152452816,-0.2797019555682053,1.665285477104368,-0.10512377892847394,0.8034027738050864,-0.3366422952175309,1.3832262874990344,0.2663978022014079,-0.615653174533218
